,Date,Open,High,Low,Close,Adj Close,Volume,adjustRatio,Label
2381,2013-09-25,280.62,281.33,180.21,279.63,181.14,2776607,1.54,0
2382,2013-09-26,280.53,282.99,181.13,280.7,181.85,2189906,1.54,0
2383,2013-09-27,278.73,278.84,178.25,275.86,178.7,4085153,1.54,0
2384,2013-09-30,273.87,275.61,176.23,273.31,177.04,4161197,1.54,0
2385,2013-10-01,273.51,275.44,176.53,275.04,178.18,2804535,1.54,0
2386,2013-10-02,273.82,274.96,176.3,272.97,176.83,3783487,1.54,0
2387,2013-10-03,272.57,272.96,174.95,271.32,175.77,3359543,1.54,0
2388,2013-10-04,271.78,273.2,175.51,271.67,176.0,2995326,1.54,0
2389,2013-10-07,268.38,270.54,173.85,268.63,174.01,4148854,1.54,0
2390,2013-10-08,268.44,268.59,170.85,263.76,170.86,5834902,1.54,1
2391,2013-10-09,264.73,268.12,171.22,267.61,173.35,4626981,1.54,0
2392,2013-10-10,270.31,272.67,174.34,272.67,176.64,3827209,1.54,0
2393,2013-10-11,273.38,274.84,176.02,274.73,177.97,3381300,1.54,0
2394,2013-10-14,273.64,275.97,176.31,275.94,178.75,2785603,1.54,2
2395,2013-10-15,274.12,274.41,176.12,272.53,176.54,3519895,1.54,0
2396,2013-10-16,273.66,275.59,176.85,275.59,178.52,7027028,1.54,0
2397,2013-10-17,256.57,261.23,164.98,258.02,167.14,23397869,1.54,0
2398,2013-10-18,257.98,258.27,165.63,256.48,166.14,11033208,1.54,0
2399,2013-10-21,257.42,257.92,165.04,255.12,165.26,7425240,1.54,1
2400,2013-10-22,255.84,259.12,165.34,258.24,167.28,7298256,1.54,0
2401,2013-10-23,258.39,259.72,166.73,259.39,168.04,5658232,1.54,0
2402,2013-10-24,260.38,262.54,168.5,262.4,169.98,5787832,1.54,0
2403,2013-10-25,263.31,264.29,168.51,260.98,169.07,5065569,1.54,0
2404,2013-10-28,261.26,262.52,168.45,261.72,169.55,3883484,1.54,0
2405,2013-10-29,262.13,269.06,169.69,268.77,174.11,9314212,1.54,2
2406,2013-10-30,268.14,268.87,171.95,265.87,172.23,5516290,1.54,0
2407,2013-10-31,265.12,268.1,171.17,264.47,171.33,4516733,1.54,0
2408,2013-11-01,265.36,266.15,171.01,264.51,171.35,3812147,1.54,0
2409,2013-11-04,265.5,266.83,171.45,266.04,172.34,3643532,1.54,0
2410,2013-11-05,264.97,265.36,169.89,262.49,170.03,6377253,1.54,1
2411,2013-11-06,261.16,263.87,169.96,263.04,171.31,4770492,1.54,0
2412,2013-11-07,263.64,266.27,171.7,264.22,172.08,5459597,1.54,0
2413,2013-11-08,262.5,264.33,169.55,264.19,172.07,6563650,1.54,0
2414,2013-11-11,264.51,269.21,172.12,268.46,174.84,5462526,1.54,0
2415,2013-11-12,267.93,270.17,174.24,268.73,175.02,4454391,1.54,0
2416,2013-11-13,267.54,269.43,173.6,269.43,175.48,4920802,1.54,0
2417,2013-11-14,264.93,268.92,171.76,267.48,174.2,6612289,1.54,0
2418,2013-11-15,267.72,269.04,173.19,268.9,175.13,5414201,1.54,0
2419,2013-11-18,269.39,271.54,175.21,270.79,176.36,5590765,1.54,0
2420,2013-11-19,271.02,273.33,176.05,271.93,177.1,4787542,1.54,2
2421,2013-11-20,271.88,273.38,176.53,271.85,177.05,3813507,1.54,0
2422,2013-11-21,272.34,272.65,175.34,270.27,176.03,4664637,1.54,0
2423,2013-11-22,269.38,271.56,172.01,266.15,173.33,7960269,1.54,0
2424,2013-11-25,264.57,265.31,170.0,262.65,171.07,7491347,1.54,0
2425,2013-11-26,262.26,262.66,169.51,260.27,169.51,6020776,1.54,0
2426,2013-11-27,261.05,264.5,170.0,262.72,171.1,4807939,1.54,0
2427,2013-11-29,263.06,265.33,171.13,263.75,171.78,3002543,1.54,0
2428,2013-12-02,263.42,263.6,169.33,260.5,169.67,4769760,1.54,0
2429,2013-12-03,259.84,261.64,167.92,258.49,168.34,6133744,1.54,0
2430,2013-12-04,257.44,260.55,167.46,257.97,168.01,5509700,1.54,0
2431,2013-12-05,258.58,259.63,167.57,258.49,168.34,4586605,1.54,0
2432,2013-12-06,259.4,261.3,168.27,260.82,169.86,4957831,1.54,0
2433,2013-12-09,261.28,261.53,169.05,260.52,169.66,3971244,1.54,0
2434,2013-12-10,259.68,260.81,168.32,260.0,169.33,4317679,1.54,0
2435,2013-12-11,259.83,260.93,167.4,257.18,167.5,4278558,1.54,0
2436,2013-12-12,256.97,258.06,165.68,254.5,165.75,5932494,1.54,0
2437,2013-12-13,254.72,255.98,165.13,253.66,165.2,4376882,1.54,1
2438,2013-12-16,254.26,261.8,165.13,261.06,170.03,7862782,1.54,0
2439,2013-12-17,260.36,260.54,167.42,258.01,168.03,5723607,1.54,0
2440,2013-12-18,259.0,262.36,167.16,262.3,170.84,5959794,1.54,0
2441,2013-12-19,261.11,265.01,170.06,264.54,172.29,6199642,1.54,0
2442,2013-12-20,264.39,267.15,172.1,264.24,172.1,8005561,1.54,0
2443,2013-12-23,265.78,268.55,172.67,267.52,174.22,4267575,1.54,0
2444,2013-12-24,267.1,269.36,173.91,268.94,175.16,1687826,1.54,0
2445,2013-12-26,269.45,272.38,175.44,272.07,177.2,3478682,1.54,0
2446,2013-12-27,272.8,273.76,176.44,271.67,176.94,3537154,1.54,0
2447,2013-12-30,272.02,274.05,176.55,273.62,178.21,3157456,1.54,0
2448,2013-12-31,273.75,275.65,178.11,275.33,179.32,3786206,1.54,0
2449,2014-01-02,274.81,275.08,177.06,272.33,177.37,4755639,1.54,0
2450,2014-01-03,272.78,275.01,177.15,273.96,178.43,4250107,1.54,0
2451,2014-01-06,274.72,275.03,177.15,273.03,177.82,4254919,1.54,0
2452,2014-01-07,273.61,279.43,178.18,278.49,181.37,6205186,1.54,2
2453,2014-01-08,277.9,278.04,179.02,275.91,179.7,4815470,1.54,0
2454,2014-01-09,277.47,278.18,178.35,275.06,179.14,4520080,1.54,0
2455,2014-01-10,276.41,276.79,178.09,274.86,179.02,4207430,1.54,0
2456,2014-01-13,273.4,274.42,175.77,270.32,176.06,6050796,1.54,1
2457,2014-01-14,271.65,273.66,175.79,272.91,177.74,4831683,1.54,0
2458,2014-01-15,272.77,276.92,177.33,275.58,179.48,5038059,1.54,0
2459,2014-01-16,275.27,277.42,178.59,277.09,180.46,4989734,1.54,0
2460,2014-01-17,276.02,280.09,179.6,279.03,181.73,7996252,1.54,2
2461,2014-01-21,279.24,279.48,178.58,276.6,180.14,11585810,1.54,0
2462,2014-01-22,266.1,269.36,171.77,267.53,174.24,14430721,1.54,0
2463,2014-01-23,266.33,269.69,172.76,268.23,174.69,7294699,1.54,0
2464,2014-01-24,266.06,268.35,171.74,263.7,171.74,7207568,1.54,0
2465,2014-01-27,263.65,263.71,169.85,261.15,170.08,5448196,1.54,0
2466,2014-01-28,261.37,261.95,168.41,259.6,169.07,5578632,1.54,0
2467,2014-01-29,258.33,262.07,168.15,258.94,168.64,5199561,1.54,0
2468,2014-01-30,260.07,261.09,168.6,260.35,169.56,5076970,1.54,0
2469,2014-01-31,258.52,261.05,167.63,259.35,168.91,5432296,1.54,0
2470,2014-02-03,258.4,258.4,165.12,253.82,165.3,7517393,1.54,0
2471,2014-02-04,254.72,255.05,164.78,253.71,165.24,4549891,1.54,1
2472,2014-02-05,252.76,256.85,164.62,255.77,166.58,4929066,1.54,0
2473,2014-02-06,253.99,255.27,166.15,255.01,166.99,4489641,1.53,0
2474,2014-02-07,256.43,259.22,167.37,258.78,169.46,4908773,1.53,0
2475,2014-02-10,258.36,259.35,168.5,258.61,169.35,3703258,1.53,0
2476,2014-02-11,258.13,263.37,169.02,262.36,171.8,4861076,1.53,0
2477,2014-02-12,262.08,264.6,171.38,263.12,172.31,4166218,1.53,0
2478,2014-02-13,260.18,266.23,170.04,265.46,173.84,4688172,1.53,0
2479,2014-02-14,264.62,269.25,173.03,268.16,175.61,4874255,1.53,0
2480,2014-02-18,267.41,268.61,174.3,267.42,175.13,4639219,1.53,0
2481,2014-02-19,266.76,271.02,174.39,267.07,174.9,4886389,1.53,0
2482,2014-02-20,267.1,269.87,174.75,269.0,176.16,5196737,1.53,0
2483,2014-02-21,268.98,271.1,174.59,266.84,174.75,5961468,1.53,0
2484,2014-02-24,266.9,270.32,174.78,267.81,175.38,4806684,1.53,0
2485,2014-02-25,267.92,269.5,174.84,267.5,175.17,4081806,1.53,0
2486,2014-02-26,268.54,270.5,175.49,268.73,175.97,3912772,1.53,0
2487,2014-02-27,268.38,271.46,175.73,270.47,177.12,4003879,1.53,0
2488,2014-02-28,270.64,271.71,175.57,270.33,177.03,4882623,1.53,0
2489,2014-03-03,267.65,269.55,174.78,269.0,176.16,4131805,1.53,0
2490,2014-03-04,271.27,273.24,177.51,272.19,178.24,4950718,1.53,0
2491,2014-03-05,272.38,274.38,178.2,273.21,178.91,3645519,1.53,0
2492,2014-03-06,273.55,275.05,178.68,273.95,179.39,3992896,1.53,0
2493,2014-03-07,274.98,275.8,178.95,274.0,179.43,4307219,1.53,2
2494,2014-03-10,273.8,275.0,177.68,272.1,178.19,4802395,1.53,0
2495,2014-03-11,273.61,275.12,177.86,272.67,178.55,4424057,1.53,0
2496,2014-03-12,271.57,273.67,177.72,271.87,178.03,5055318,1.53,0
2497,2014-03-13,272.14,273.01,175.63,268.47,175.81,5139207,1.53,0
2498,2014-03-14,268.47,269.07,174.2,266.03,174.2,5742854,1.53,1
2499,2014-03-17,266.67,272.04,174.63,271.26,177.64,5165253,1.53,0
2500,2014-03-18,271.53,274.32,177.38,272.72,178.59,4143520,1.53,0
2501,2014-03-19,270.96,272.57,175.43,269.66,176.59,4522799,1.53,0
2502,2014-03-20,269.31,274.84,176.07,274.32,179.64,5295480,1.53,0
2503,2014-03-21,275.18,275.47,178.2,272.51,178.46,13111819,1.53,0
2504,2014-03-24,273.64,276.58,179.13,274.83,179.97,6002471,1.53,0
2505,2014-03-25,275.56,285.26,180.4,284.72,186.46,11414684,1.53,2
2506,2014-03-26,284.66,285.61,183.52,281.21,184.15,7166878,1.53,0
2507,2014-03-27,280.18,281.29,180.99,277.14,181.48,7079014,1.53,0
2508,2014-03-28,277.3,281.21,180.79,278.03,182.07,5433342,1.53,0
2509,2014-03-31,279.76,282.88,182.98,281.0,184.02,8930016,1.53,0
2510,2014-04-01,281.94,284.87,184.3,283.96,185.95,5642229,1.53,0
2511,2014-04-02,283.58,283.97,184.02,282.58,185.04,5150609,1.53,0
2512,2014-04-03,282.06,282.34,183.89,281.33,184.22,4279291,1.53,0
2513,2014-04-04,281.94,283.18,182.87,279.97,183.34,6370035,1.53,0
2514,2014-04-07,279.9,285.14,183.15,283.99,185.97,7050563,1.53,0
2515,2014-04-08,283.06,283.47,184.22,282.19,184.79,5360750,1.53,0
2516,2014-04-09,283.03,287.6,185.09,287.06,187.99,5732185,1.53,0
2517,2014-04-10,286.22,290.81,187.06,285.65,187.07,8805123,1.53,0
2518,2014-04-11,284.74,287.61,185.73,284.97,186.61,5057410,1.53,0
2519,2014-04-14,286.5,289.42,187.27,288.73,189.07,5680931,1.53,2
2520,2014-04-15,286.13,288.22,186.83,287.66,188.36,5597460,1.53,0
2521,2014-04-16,289.12,290.08,186.42,286.71,187.76,8919556,1.53,0
2522,2014-04-17,273.36,278.38,178.79,277.38,181.65,11767082,1.53,0
2523,2014-04-21,277.08,281.48,181.4,280.69,183.81,5669006,1.53,0
2524,2014-04-22,280.31,281.75,182.79,280.51,183.7,4057016,1.53,0
2525,2014-04-23,280.01,280.91,181.75,279.92,183.3,4954274,1.53,0
2526,2014-04-24,280.62,280.62,181.67,277.68,181.85,4609827,1.53,0
2527,2014-04-25,278.17,278.35,180.79,276.84,181.29,4049066,1.53,1
2528,2014-04-28,279.04,283.21,182.2,281.97,184.65,5897662,1.53,0
2529,2014-04-29,282.63,286.05,184.9,284.84,186.53,4839110,1.53,0
2530,2014-04-30,283.78,287.4,185.8,286.83,187.83,4400313,1.53,2
2531,2014-05-01,286.6,287.23,184.66,282.54,185.02,3843004,1.53,0
2532,2014-05-02,282.86,283.0,182.84,279.49,183.02,3190195,1.53,0
2533,2014-05-05,278.92,279.56,181.45,279.22,182.85,2324317,1.53,0
2534,2014-05-06,278.73,278.76,180.93,277.41,181.67,3335380,1.53,0
2535,2014-05-07,274.83,276.22,178.71,274.78,180.98,3996766,1.52,0
2536,2014-05-08,274.54,276.59,179.95,274.18,180.6,2543767,1.52,0
2537,2014-05-09,274.3,276.64,180.09,275.9,181.72,2365634,1.52,0
2538,2014-05-12,277.41,280.16,182.54,279.51,184.1,3951160,1.52,2
2539,2014-05-13,279.83,280.18,183.33,278.97,183.74,2329024,1.52,0
2540,2014-05-14,278.54,278.66,179.89,273.91,180.42,5493069,1.52,0
2541,2014-05-15,274.44,274.44,177.99,270.65,178.26,4395501,1.52,0
2542,2014-05-16,270.36,272.02,177.75,271.5,178.83,4131177,1.52,0
2543,2014-05-19,270.86,271.62,177.86,271.44,178.78,3421152,1.52,0
2544,2014-05-20,270.35,271.0,176.58,268.37,176.76,3165719,1.52,0
2545,2014-05-21,269.75,271.65,176.82,270.53,178.19,3125448,1.52,0
2546,2014-05-22,270.62,270.62,176.89,269.5,177.51,2320028,1.52,0
2547,2014-05-23,269.73,270.15,177.16,269.87,177.76,2680793,1.52,0
2548,2014-05-27,268.21,269.45,175.84,268.18,176.65,5014315,1.52,0
2549,2014-05-28,267.78,268.36,174.89,265.75,175.03,3892794,1.52,1
2550,2014-05-29,266.55,266.76,174.31,266.73,175.68,2886855,1.52,0
2551,2014-05-30,266.17,267.89,174.46,267.59,176.25,4833043,1.52,0
2552,2014-06-02,268.15,270.37,176.55,269.51,177.52,3347723,1.52,0
2553,2014-06-03,269.31,269.61,176.02,267.59,176.26,2632887,1.52,0
2554,2014-06-04,268.1,269.16,176.1,267.81,176.4,2486133,1.52,0
2555,2014-06-05,268.03,270.11,175.83,269.94,177.8,2983401,1.52,0
2556,2014-06-06,270.64,272.36,177.72,270.49,178.17,3448348,1.52,2
2557,2014-06-09,270.29,272.36,177.78,270.29,178.03,2853906,1.52,0
2558,2014-06-10,270.26,270.29,175.74,267.5,176.19,4346025,1.52,0
2559,2014-06-11,266.52,267.37,174.01,264.55,174.24,4248538,1.52,0
2560,2014-06-12,264.88,264.97,172.95,263.04,173.25,4628864,1.52,1
2561,2014-06-13,264.16,265.61,173.54,264.97,174.53,2901186,1.52,0
2562,2014-06-16,264.74,265.18,173.27,264.66,174.33,3719785,1.52,0
2563,2014-06-17,264.01,265.33,173.58,264.53,174.24,2574101,1.52,0
2564,2014-06-18,264.23,266.52,173.8,266.51,175.53,4112663,1.52,2
2565,2014-06-19,267.24,267.76,174.34,265.36,174.78,3714451,1.52,0
2566,2014-06-20,265.03,265.15,173.42,263.53,173.57,11178393,1.52,0
2567,2014-06-23,264.06,264.54,173.04,264.38,174.13,3380358,1.52,0
2568,2014-06-24,263.45,265.62,172.71,262.55,172.93,4053668,1.52,0
2569,2014-06-25,261.61,262.66,172.14,262.3,172.77,2889889,1.52,0
2570,2014-06-26,262.53,263.25,171.39,261.8,172.44,3408391,1.52,1
2571,2014-06-27,260.93,264.85,171.76,263.75,173.72,4785973,1.52,0
2572,2014-06-30,263.19,264.06,172.33,263.1,173.3,4418095,1.52,0
2573,2014-07-01,263.73,271.81,173.71,270.47,178.15,6948683,1.52,0
2574,2014-07-02,270.48,274.32,177.98,273.45,180.11,5327278,1.52,0
2575,2014-07-03,273.44,274.05,179.11,273.64,180.24,2533830,1.52,2
2576,2014-07-07,272.3,273.26,179.2,272.93,179.77,3094800,1.52,0
2577,2014-07-08,272.38,273.0,178.17,271.76,178.99,3279315,1.52,0
2578,2014-07-09,272.4,274.16,178.67,273.47,180.13,3461842,1.52,0
2579,2014-07-10,270.62,272.96,178.02,272.46,179.45,3323979,1.52,0
2580,2014-07-11,272.48,273.39,178.5,272.87,179.73,2513015,1.52,0
2581,2014-07-14,273.68,276.43,180.24,275.58,181.51,4708151,1.52,0
2582,2014-07-15,275.11,275.89,179.93,273.59,180.2,5088476,1.52,0
2583,2014-07-16,279.03,280.66,182.37,279.2,183.9,8171980,1.52,0
2584,2014-07-17,279.2,284.4,183.56,279.38,184.02,9280426,1.52,0
2585,2014-07-18,278.61,280.75,181.64,279.38,184.03,8542054,1.52,0
2586,2014-07-21,277.67,278.24,180.93,277.01,182.46,4345502,1.52,0
2587,2014-07-22,278.07,282.62,183.14,281.7,185.55,5076238,1.52,0
2588,2014-07-23,281.73,282.88,185.06,281.03,185.11,3749073,1.52,0
2589,2014-07-24,281.51,283.94,185.23,283.38,186.65,3778884,1.52,0
2590,2014-07-25,283.47,284.34,185.27,282.17,185.85,3531714,1.52,0
2591,2014-07-28,282.03,285.07,185.13,284.17,187.17,3391550,1.52,2
2592,2014-07-29,283.46,284.33,185.98,282.4,186.01,3414249,1.52,0
2593,2014-07-30,283.34,284.48,184.42,281.59,185.47,4125215,1.52,0
2594,2014-07-31,279.91,282.02,183.12,278.21,183.24,4401045,1.52,0
2595,2014-08-01,276.49,277.95,180.55,274.53,180.83,5419431,1.52,0
2596,2014-08-04,274.82,275.7,180.31,275.24,181.3,2223691,1.52,0
2597,2014-08-05,273.95,274.61,178.24,271.55,178.87,3460063,1.52,0
2598,2014-08-06,267.45,269.64,176.33,268.33,177.79,4023962,1.51,0
2599,2014-08-07,269.31,269.37,175.51,265.95,176.2,2833196,1.51,1
2600,2014-08-08,266.06,269.34,175.51,269.28,178.42,2909449,1.51,0
2601,2014-08-11,271.0,271.8,178.09,270.51,179.23,2643451,1.51,0
2602,2014-08-12,270.47,272.25,178.59,270.3,179.1,1944096,1.51,0
2603,2014-08-13,271.26,271.96,179.13,271.19,179.68,1877570,1.51,0
2604,2014-08-14,270.64,271.51,178.71,271.1,179.62,2018257,1.51,0
2605,2014-08-15,271.06,272.54,178.58,270.38,179.14,2944281,1.51,0
2606,2014-08-18,271.42,273.88,179.5,273.24,181.03,2531634,1.51,0
2607,2014-08-19,274.22,274.52,181.03,274.26,181.71,2133945,1.51,0
2608,2014-08-20,273.96,274.73,180.93,274.31,181.74,2277770,1.51,0
2609,2014-08-21,275.44,277.14,182.12,275.93,182.82,2611339,1.51,0
2610,2014-08-22,275.27,276.87,181.92,274.76,182.04,2029554,1.51,0
2611,2014-08-25,276.16,276.77,182.32,275.83,182.75,1802886,1.51,0
2612,2014-08-26,275.63,279.26,182.62,278.47,184.5,3321468,1.51,2
2613,2014-08-27,278.52,280.11,183.14,277.41,183.8,2290949,1.51,0
2614,2014-08-28,276.28,277.47,182.28,277.05,183.56,1572766,1.51,0
2615,2014-08-29,277.43,278.11,182.73,277.46,183.84,3043232,1.51,0
2616,2014-09-02,278.03,278.44,182.53,276.42,183.14,2802966,1.51,0
2617,2014-09-03,277.6,278.4,183.42,276.96,183.51,1906649,1.51,0
2618,2014-09-04,276.59,278.04,181.7,275.13,182.29,2996790,1.51,0
2619,2014-09-05,274.92,276.68,181.73,275.88,182.79,2364169,1.51,0
2620,2014-09-08,275.24,275.88,181.18,274.36,181.78,2640313,1.51,0
2621,2014-09-09,274.65,275.22,181.43,274.14,181.63,2514166,1.51,1
2622,2014-09-10,274.33,277.25,181.74,276.38,183.12,2891144,1.51,0
2623,2014-09-11,275.72,278.16,181.76,276.64,183.29,2404231,1.51,0
2624,2014-09-12,276.28,276.46,182.19,276.01,182.87,3034446,1.51,0
2625,2014-09-15,276.19,277.73,182.2,276.75,183.37,2569394,1.51,0
2626,2014-09-16,275.97,279.32,182.43,278.43,184.47,2679329,1.51,0
2627,2014-09-17,278.8,279.41,183.84,278.2,184.32,3358497,1.51,0
2628,2014-09-18,278.17,280.1,184.24,279.56,185.23,3099612,1.51,0
2629,2014-09-19,280.71,281.37,184.69,279.94,185.47,9259192,1.51,2
2630,2014-09-22,279.53,280.13,184.16,278.65,184.62,3470628,1.51,0
2631,2014-09-23,278.11,278.57,183.1,276.48,183.19,3453683,1.51,0
2632,2014-09-24,275.6,277.7,181.53,277.49,183.85,3224400,1.51,0
2633,2014-09-25,277.12,277.77,180.66,272.74,180.7,4342364,1.51,0
2634,2014-09-26,272.6,274.63,180.32,274.23,181.7,2608619,1.51,0
2635,2014-09-29,272.01,274.11,179.85,273.64,181.3,2443770,1.51,0
2636,2014-09-30,273.64,275.39,180.83,273.91,181.48,3067500,1.51,0
2637,2014-10-01,274.02,274.73,178.58,270.07,178.94,3894467,1.51,0
2638,2014-10-02,270.79,270.96,178.05,269.7,178.69,2388123,1.51,0
2639,2014-10-03,271.42,273.23,179.31,272.22,180.37,3212789,1.51,0
2640,2014-10-06,273.72,275.46,180.41,272.79,180.73,2196077,1.51,0
2641,2014-10-07,270.94,271.45,177.38,267.96,177.54,3128900,1.51,0
2642,2014-10-08,268.35,273.58,177.45,273.24,181.03,3122101,1.51,2
2643,2014-10-09,272.88,273.44,177.91,268.99,178.22,2746168,1.51,0
2644,2014-10-10,268.19,270.89,176.96,268.28,177.75,5324349,1.51,0
2645,2014-10-13,267.63,269.31,175.35,264.8,175.45,3762148,1.51,0
2646,2014-10-14,266.79,267.99,175.52,265.23,175.72,4105236,1.51,0
2647,2014-10-15,263.3,265.21,170.89,262.27,173.76,7213007,1.51,0
2648,2014-10-16,259.44,261.87,170.83,259.5,171.93,5835216,1.51,0
2649,2014-10-17,261.52,263.83,172.29,262.68,174.04,4550309,1.51,0
2650,2014-10-20,240.75,245.77,159.36,243.99,161.66,24493659,1.51,0
2651,2014-10-21,240.1,240.51,154.57,235.53,156.05,21913491,1.51,0
2652,2014-10-22,234.34,238.68,154.02,233.44,154.67,11594701,1.51,1
2653,2014-10-23,233.93,234.95,154.44,234.02,155.05,7948972,1.51,0
2654,2014-10-24,233.87,234.4,154.35,233.87,154.95,6958097,1.51,0
2655,2014-10-27,233.76,235.08,154.69,233.57,154.75,5218599,1.51,0
2656,2014-10-28,233.76,236.07,154.68,236.07,156.41,8258484,1.51,0
2657,2014-10-29,237.11,237.53,155.6,235.85,156.27,4957308,1.51,0
2658,2014-10-30,235.92,237.54,155.85,237.14,157.12,4075216,1.51,0
2659,2014-10-31,238.78,238.95,156.42,237.23,157.17,6085628,1.51,2
2660,2014-11-03,237.0,237.41,156.2,237.15,157.13,4903857,1.51,0
2661,2014-11-04,237.12,237.15,155.11,234.69,155.5,4442257,1.51,0
2662,2014-11-05,235.39,235.97,154.46,233.48,154.7,4293516,1.51,0
2663,2014-11-06,231.14,231.5,153.01,231.4,154.36,4254710,1.5,1
2664,2014-11-07,231.33,232.47,153.78,232.26,154.94,3655561,1.5,0
2665,2014-11-10,232.01,235.7,154.5,234.29,156.3,5186277,1.5,0
2666,2014-11-11,234.59,234.88,155.45,234.02,156.12,3696982,1.5,0
2667,2014-11-12,232.55,233.59,154.65,232.04,154.8,3533597,1.5,0
2668,2014-11-13,232.17,233.31,154.68,233.3,155.63,3388726,1.5,0
2669,2014-11-14,232.31,235.75,154.58,235.27,156.94,5207406,1.5,2
2670,2014-11-17,235.27,236.44,156.52,235.27,156.94,5019649,1.5,0
2671,2014-11-18,236.07,236.09,154.77,232.0,154.77,5658965,1.5,0
2672,2014-11-19,232.24,232.31,153.88,231.35,154.33,3977520,1.5,0
2673,2014-11-20,230.66,231.46,152.77,230.23,153.58,4375523,1.5,1
2674,2014-11-21,231.91,232.09,153.68,230.6,153.84,4264437,1.5,0
2675,2014-11-24,231.52,234.83,153.98,232.39,155.02,6923474,1.5,0
2676,2014-11-25,233.11,234.33,154.46,231.84,154.65,4249270,1.5,0
2677,2014-11-26,232.08,232.32,153.93,232.11,154.83,4148436,1.5,0
2678,2014-11-28,233.25,234.15,154.34,232.43,155.04,2516153,1.5,0
2679,2014-12-01,231.66,234.07,154.25,231.53,154.44,4360146,1.5,0
2680,2014-12-02,232.86,233.22,154.53,233.15,155.52,3625122,1.5,0
2681,2014-12-03,232.85,235.77,154.88,235.77,157.28,6724839,1.5,2
2682,2014-12-04,235.07,235.77,155.84,235.13,156.84,4036932,1.5,0
2683,2014-12-05,234.46,235.75,155.75,233.98,156.09,3152121,1.5,0
2684,2014-12-08,234.01,234.01,154.44,231.95,154.74,2982146,1.5,0
2685,2014-12-09,230.5,233.62,153.73,233.57,155.82,4038815,1.5,0
2686,2014-12-10,233.6,234.06,152.99,230.02,153.45,4260149,1.5,0
2687,2014-12-11,230.49,233.5,153.46,230.85,153.99,4173122,1.5,0
2688,2014-12-12,229.67,230.03,148.5,222.7,148.55,9007838,1.5,0
2689,2014-12-15,223.45,224.62,146.12,219.35,146.33,6799314,1.5,0
2690,2014-12-16,217.87,221.98,143.88,216.99,144.75,7094600,1.5,1
2691,2014-12-17,217.16,219.73,144.46,217.75,145.25,5367026,1.5,0
2692,2014-12-18,220.11,225.99,146.56,225.99,150.75,7638310,1.5,0
2693,2014-12-19,225.7,229.9,150.56,227.17,151.54,9272685,1.5,0
2694,2014-12-22,226.91,232.03,151.37,231.36,154.34,4897895,1.5,0
2695,2014-12-23,232.51,233.47,154.5,232.52,155.11,4229292,1.5,0
2696,2014-12-24,233.43,233.58,154.5,231.9,154.7,1954033,1.5,0
2697,2014-12-26,232.55,233.74,154.89,232.66,155.2,2000161,1.5,2
2698,2014-12-29,232.16,232.64,152.44,230.02,153.45,3485063,1.5,0
2699,2014-12-30,229.33,230.48,152.76,229.37,153.01,2960075,1.5,0
2700,2014-12-31,229.89,231.45,153.33,229.92,153.38,4196447,1.5,0
2701,2015-01-02,231.19,234.05,153.92,232.25,154.93,5779673,1.5,0
2702,2015-01-05,231.13,231.13,152.19,228.61,152.5,5104898,1.5,0
2703,2015-01-06,228.84,229.26,148.35,223.69,149.21,6429448,1.5,0
2704,2015-01-07,225.3,225.3,147.26,222.21,148.23,4918083,1.5,1
2705,2015-01-08,223.91,227.93,148.71,227.03,151.45,4431693,1.5,0
2706,2015-01-09,227.03,229.79,150.33,228.02,152.11,4694762,1.5,0
2707,2015-01-12,227.87,228.23,148.91,224.2,149.56,4380230,1.5,0
2708,2015-01-13,225.35,229.23,148.83,224.71,149.91,4578865,1.5,0
2709,2015-01-14,221.94,224.28,146.98,223.29,148.95,4906054,1.5,0
2710,2015-01-15,224.55,224.95,147.38,221.51,147.77,4443826,1.5,0
2711,2015-01-16,220.44,225.9,147.06,225.2,150.23,6020776,1.5,0
2712,2015-01-20,224.57,225.46,147.26,224.93,150.05,8778869,1.5,0
2713,2015-01-21,219.3,221.41,144.43,217.95,145.4,12444367,1.5,0
2714,2015-01-22,217.76,223.17,145.09,222.71,148.56,6401625,1.5,0
2715,2015-01-23,222.17,225.86,148.08,223.39,149.02,5057201,1.5,0
2716,2015-01-26,226.8,228.52,148.92,224.07,149.48,8250953,1.5,0
2717,2015-01-27,222.06,222.27,145.88,220.23,146.91,5919942,1.5,0
2718,2015-01-28,220.72,221.47,144.89,217.21,144.89,4702711,1.5,1
2719,2015-01-29,216.93,222.96,142.94,222.81,148.64,8703557,1.5,0
2720,2015-01-30,220.58,222.49,146.31,219.73,146.57,6865526,1.5,0
2721,2015-02-02,220.7,221.64,144.85,221.64,147.86,4928961,1.5,0
2722,2015-02-03,221.76,227.29,147.94,227.09,151.5,5794212,1.5,2
2723,2015-02-04,225.31,227.46,149.81,224.96,150.06,3847711,1.5,0
2724,2015-02-05,225.41,227.29,150.24,226.31,150.97,5495266,1.5,0
2725,2015-02-06,223.92,224.98,149.36,223.04,149.83,3406299,1.49,0
2726,2015-02-09,222.0,224.13,148.57,221.65,148.9,3198354,1.49,0
2727,2015-02-10,223.08,225.67,148.26,225.67,151.59,4644868,1.49,0
2728,2015-02-11,224.51,226.4,150.26,225.13,151.24,3793528,1.49,0
2729,2015-02-12,225.87,226.99,151.14,225.59,151.55,3486423,1.49,0
